stand,latcoord,longcoord
1,51.599944444444446,6.148719444444445
2,51.5995775,6.148686111111112
3,51.599196944444444,6.148678611111111
4,51.599985000000004,6.147297222222223
5,51.59960916666667,6.147276666666667
6,51.599228611111116,6.147276111111111
7,51.5999925,6.146572222222223
8,51.599629722222225,6.146545833333334
9,51.59923277777778,6.146510833333334
GAT1,51.59864611111111,6.156624583333334
GAT2,51.59857486111112,6.162419861111111
