stand,latcoord,longcoord
A1,50.04915888888889,8.57082111111111
A11,50.048943055555554,8.569886111111112
A13,50.048476944444445,8.569583055555555
A14,50.04781694444444,8.56762611111111
A15,50.04798888888889,8.56923
A16,50.04736194444444,8.567264999999999
A17,50.04749111111111,8.568871944444444
A18,50.046861944444444,8.56695888888889
A19,50.04698805555555,8.568588888888888
A20,50.046391111111106,8.566535
A21,50.046499999999995,8.568236944444445
A22,50.045803888888884,8.566146111111111
A23,50.04599111111111,8.567916944444445
A24,50.04532388888889,8.565841944444445
A25,50.045408888888886,8.56752111111111
A26,50.044808055555556,8.565388055555557
A28,50.044675,8.564835
A30,50.04454388888889,8.564305000000001
A34,50.04431111111111,8.563341111111113
A36,50.04417194444444,8.562791111111112
A38,50.044038888888885,8.562263055555556
A40,50.04391305555556,8.561706111111112
A50,50.04799694444444,8.56591
A52,50.047775,8.564945000000002
A54,50.04754305555555,8.563880000000001
A54A,50.04754305555555,8.563880000000001
A54B,50.04733333333333,8.563694444444446
A58,50.04727194444444,8.562741944444445
A58A,50.04727194444444,8.562741944444445
A58B,50.04705555555555,8.562541666666668
A62,50.04700805555555,8.56161
A62A,50.04700805555555,8.56161
A62B,50.046791666666664,8.561375
A66,50.046728055555555,8.56045888888889
A66A,50.046728055555555,8.56045888888889
A66B,50.046527777777776,8.560222222222222
A69,50.04646388888889,8.5594
B10,50.04882111111111,8.571533888888888
B20,50.048145,8.571758055555556
B22,50.04749888888889,8.57127388888889
B23,50.04707388888889,8.573001111111111
B24,50.046993888888885,8.570841111111111
B25,50.04651611111111,8.570458888888888
B26,50.045943888888885,8.570593888888888
B27,50.046098055555554,8.572001111111112
B28,50.04645111111111,8.572628055555555
B41,50.04886111111111,8.574444444444444
B42,50.04752194444444,8.574631944444445
B43,50.04855111111111,8.575241944444445
B44,50.048338055555554,8.576238055555555
B45,50.048071111111106,8.577073888888888
B46,50.04760805555556,8.57751388888889
B47,50.047083888888885,8.576235
B48,50.047235,8.57544888888889
C2,50.050016111111105,8.574288055555556
C4,50.05012111111111,8.575228055555556
C5,50.04993111111111,8.576011944444444
C6,50.049661944444445,8.576825
C8,50.04936305555555,8.57785611111111
C11,50.049146944444445,8.578753888888889
