stand,latcoord,longcoord
RMP1/HNG,49.44394236111111,7.61696875
RMP1/1,49.44338527777778,7.614788888888889
RMP1/2,49.44298083333333,7.614828194444444
RMP1/3,49.44256361111111,7.614869861111111
RMP1/4,49.44214680555555,7.6149144444444445
RMP1/5,49.44172277777777,7.614958055555555
RMP1/6,49.44353759259259,7.616271944444444
RMP1/7,49.443046249999995,7.616282916666666
RMP1/8,49.442628611111104,7.616325
RMP1/9,49.442213055555555,7.616368055555556
RMP1/10,49.44179833333333,7.616498333333333
RMP1/11,49.44137680555555,7.616542638888889
RMP1/13,49.443599999999996,7.617698425925926
RMP1/14,49.44310916666666,7.617764583333334
RMP1/15,49.442702499999996,7.617806111111111
RMP1/16,49.442305138888884,7.618178888888889
RMP1/17,49.44187375,7.618224583333334
RMP1/18,49.44145097222221,7.618268333333334
RMP1/1-HOT,49.44049375,7.617284166666668
RMP1/2-HOT,49.44052083333333,7.6179322222222225
RMP1/3-HOT,49.440552777777775,7.618620694444445
RMP2/1N,49.44162013888889,7.611270694444444
RMP2/2N,49.44168680555555,7.610367222222221
RMP2/3N,49.441745694444435,7.609578472222221
RMP2/4N,49.441947407407405,7.608814722222222
RMP2/5N,49.44187111111111,7.607898333333333
RMP2/6N,49.44211951388888,7.6071656249999995
RMP2/7N,49.441985277777775,7.606360972222221
RMP2/8N,49.44203805555556,7.605648055555555
RMP2/9N,49.44208944444444,7.604970833333333
RMP2/10N,49.44213875,7.604304166666666
RMP2/11N,49.442188888888886,7.603636111111111
RMP2/12N,49.44223305555555,7.603039583333333
RMP3/1+2,49.44220648148148,7.601612129629629
RMP3/3,49.44233833333333,7.600559930555555
RMP3/4,49.44250324074074,7.5995239814814814
RMP3/HNG3,49.44277541666666,7.599887916666667
RMP4/1,49.44151722222222,7.600351805555555
RMP4/2,49.44157652777777,7.599573749999999
RMP4/3,49.441624166666664,7.598918472222222
RMP4/4,49.441674166666665,7.598259027777777
RMP4/5,49.441720555555555,7.5976406944444435
RMP4/6,49.441763611111114,7.597079166666667
RMP5/T1,49.44238451388889,7.588293819444444
RMP5/T2,49.44240243055555,7.589201388888888
RMP5/3,49.44197583333333,7.583706666666666
RMP5/4W,49.441719166666665,7.583728472222222
RMP5/4,49.44152749999999,7.583745694444444
RMP5/5W,49.44107694444444,7.583782361111111
RMP5/5,49.44101083333333,7.58378861111111
RMP5/6,49.44180513888888,7.585983888888888
RMP5/7,49.44117569444444,7.586039166666667
RMP5/8,49.44186333333333,7.5881984722222215
RMP5/9,49.441260416666665,7.588253333333332
RMP5/10,49.44196805555555,7.590425972222222
RMP5/11,49.441327083333334,7.590480277777777
RMP5/12,49.44204902777777,7.592663472222222
RMP5/13,49.441410972222215,7.592720416666666
RMP5/14,49.44244,7.5948384722222215
RMP5/14W,49.44214777777778,7.5948626388888885
RMP5/15,49.441934722222214,7.59488125
RMP5/15W,49.44148708333333,7.5949188888888886
RMP5/16,49.44143638888889,7.594924722222222
RMP5/17,49.439764999999994,7.5812840277777775
RMP5/18,49.439600138888885,7.58391625
RMP5/19,49.43963166666666,7.586354444444444
RMP5/20,49.43980583333333,7.588228055555556
RMP5/21,49.43989,7.590005
RMP5/21W,49.43957222222222,7.5900316666666665
RMP5/23,49.43996222222222,7.591750416666667
RMP5/24,49.43950736111111,7.5917876388888885
RMP5/25,49.44002472222222,7.593464027777777
RMP5/26,49.43957069444444,7.5935025
RMP5/27,49.44008680555555,7.595119722222222
RMP5/28,49.43958188888888,7.5954975
RMP5/R1,49.43993722222222,7.592889166666666
RMP5/R2,49.439995277777776,7.593985416666666
RMP5/HNG5,49.44230537037037,7.591324259259259
RMP7/1,49.426914537037035,7.582836018518519
RMP7/2,49.42657907407407,7.5826641666666665
RMP7/3,49.42753194444444,7.582119444444444
RMP7/4,49.42739675925926,7.5819243518518515
RMP7/5,49.4273675,7.583158472222221
RMP7/6,49.42748953703703,7.582961574074074
RMP7/HNG,49.42702375,7.583946944444444
RMP8/1,49.43125833333333,7.603675138888889
RMP8/2,49.431407638888885,7.604619722222222
RMP8/3,49.43145444444444,7.604891944444444
RMP8/4,49.431716249999994,7.606147152777777
NORTH-SHELTERS,49.44051638888888,7.611346666666666
SOUTH-SHELTERS,49.42668572222222,7.578214388888888
RMP1,49.441335992063486,7.615855674603174
RMP2,49.44197611111111,7.6073063888888885
RMP3,49.44245958333333,7.600660555555555
RMP4,49.44163569444444,7.598805
RMP5,49.44042537037037,7.588306203703703
RMP7,49.42714583333333,7.582989583333333
RMP8,49.43137291666666,7.604963888888888
