stand,latcoord,longcoord
NORTHWEST,50.184298749999996,7.063705694444444
SOUTHWEST,50.16654805555555,7.04569875
SOUTHEAST,50.16346361111111,7.060465
TOWER,50.17596138888889,7.059415972222222
