stand,latcoord,longcoord
D09A,52.36382347222222,13.501390833333334
D09,52.36364902777778,13.50150111111111
D10,52.36330847222223,13.501721527777779
D11A,52.36309652777778,13.501844027777778
D11,52.362915972222225,13.5019675
D12,52.36226055555555,13.50233
D13B,52.36192916666667,13.502539027777777
D13A,52.36205486111111,13.502462777777778
D13,52.361804166666666,13.50261125
D14,52.36146958333333,13.50285486111111
D15A,52.36126180555556,13.502991666666667
D15,52.36107,13.503113194444445
D16,52.3607225,13.50328125
D17A,52.36051833333333,13.503420277777778
D17,52.36033486111111,13.503557083333334
D18,52.36002180555556,13.503791249999999
D19A,52.35982486111111,13.503920416666666
D19,52.35964111111112,13.504021388888889
D20,52.35917833333333,13.504289444444444
D21A,52.35897555555556,13.50442236111111
D21,52.35878680555555,13.504541111111111
D22,52.35823777777778,13.504613055555556
E01,52.36542388888889,13.494885833333333
E02,52.364844444444444,13.49523722222222
E03,52.364510833333334,13.495442222222222
E04,52.36393138888889,13.495764166666666
E05,52.3635625,13.495998333333333
E06,52.363123611111114,13.496261944444443
E07,52.362772222222226,13.49649611111111
E08,52.36224555555556,13.496818333333332
E09,52.361894166666666,13.497023055555555
E10,52.36135,13.497374444444443
E11,52.360910833333335,13.497638055555555
E12,52.360524444444444,13.497930833333333
E13,52.36003277777778,13.49822361111111
E14,52.35966416666667,13.498457777777777
E15,52.359225,13.498750555555555
E16,52.35887388888889,13.499013888888888
E17,52.35834694444445,13.499365277777777
E18,52.357908055555555,13.499658055555555
E19,52.35743388888889,13.499950833333333
E21,52.365320555555556,13.497223888888888
E22,52.36494861111111,13.497455833333332
E23,52.36449666666667,13.497708333333332
E24,52.36416527777778,13.497959999999999
E25,52.36383222222222,13.498150555555554
E26,52.36346944444445,13.498407499999999
E27,52.36308555555556,13.498669166666666
E28,52.361225555555556,13.499844999999999
E29,52.360838055555554,13.500076944444444
E30,52.360465833333336,13.500336388888888
E31,52.36009777777778,13.500555555555556
E32,52.35968277777778,13.500805555555555
E33,52.35929888888889,13.501035
E34,52.35889,13.50134888888889
E35,52.358495833333336,13.501630277777778
19,52.381837777777775,13.513965277777778
21,52.38238444444445,13.514049166666666
22,52.38306055555556,13.514205
24,52.383556666666664,13.51434888888889
25,52.384009999999996,13.514432777777778
27,52.38448472222222,13.514528888888888
28,52.385558333333336,13.515527777777777
29,52.38570444444444,13.516154444444444
30,52.38584111111111,13.516783611111112
31,52.38628277777778,13.518498055555556
33,52.386872777777775,13.5209325
34,52.3870525,13.521640000000001
35,52.38722527777778,13.522323611111112
36,52.38744805555555,13.52319888888889
40,52.38725319444444,13.524781527777778
41,52.38752347222223,13.524604166666666
42,52.388085277777776,13.524247222222224
50,52.38723944444445,13.517263055555556
51,52.38738333333333,13.517826666666668
52,52.387476944444444,13.51812638888889
53,52.387527222222225,13.518402222222223
54,52.387750277777776,13.519349444444446
55,52.38793722222222,13.520236944444445
59,52.38825361111111,13.521867777777778
60,52.38840472222222,13.522599444444445
62,52.38934694444444,13.52196388888889
63,52.389742777777776,13.52182
64,52.39015277777778,13.521676111111113
65,52.39053777777778,13.52148
70,52.38562666666667,13.523586111111111
71,52.38520777777778,13.523856944444445
72,52.38477527777778,13.52411138888889
73,52.38433694444444,13.5243675
74,52.38391333333333,13.524649722222224
GAT,52.371677166666665,13.521910333333334
APR-1,52.379781944444446,13.507657685185185
APR-W1,52.36298583333333,13.481092499999999
APR-W2,52.360965740740745,13.482111111111111
APR-W3,52.35952694444445,13.482914444444443
APR-W4,52.35845013888889,13.483596388888888
APR-W5,52.356857777777776,13.485020138888888
HELIPAD,52.38101888888889,13.514485555555556
