stand,latcoord,longcoord
1,49.39093847222222,9.96343875
2,49.39062291666667,9.963192777777778
3,49.39026236111111,9.962909583333332
4,49.38989958333333,9.962619999999998
5,49.39101902777777,9.962713749999999
6,49.39072125,9.962479583333334
7,49.39034888888889,9.962189305555555
8,49.389983055555554,9.961900694444443
9,49.390695,9.96148736111111
10,49.39032555555555,9.961204583333334
11,49.389966944444446,9.960821249999999
12,49.390030277777775,9.960214583333332
13,49.390097222222224,9.959597222222222
14,49.39016180555555,9.958982361111111
15,49.39022541666667,9.958381527777778
16,49.39029055555555,9.95775736111111
C1,49.39065958333333,9.959881944444444
C2,49.39077611111111,9.960545
F1,49.390582361111115,9.96021611111111
F2,49.39093041666666,9.960310694444445
F3,49.39124611111111,9.960034722222222
APN3,49.38925666666667,9.962869999999999
APN4,49.38910625,9.961851111111109
APN5,49.389293611111114,9.960835
APN6,49.38978138888889,9.957394999999998
APN7,49.38978513888889,9.955818749999999
APN8,49.38999277777778,9.954115833333333
SAR,49.390571944444446,9.965701527777778
CIV,49.395223333333334,9.967953055555554
